cell_label,X,Y,class,subclass
1104095349102350326,6.808970249670493,3.4298018783918414,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190910,6.605756816267365,3.4296623638144528,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102180403-1,6.42431614643546,4.199750504532466,33 Vascular,333 Endo NN
1104095349102180376-1,6.411125040848308,4.188947043910167,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102170597-1,6.613861213986838,4.292644077918482,31 OPC-Oligo,327 Oligo NN
1104095349102190248,6.281674875053044,3.7375200031940254,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102170426-1,6.500906177035239,4.251866951483797,19 MB Glut,175 SC Bnc2 Glut
1104095349102330220-1,6.833026794611643,4.284846292565588,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102350487,6.929968192301702,3.476340306691895,02 NP-CT-L6b Glut,028 L6b/CT ENT Glut
1104095349102340968,7.093034442650671,4.079926475316783,30 Astro-Epen,319 Astro-TE NN
1104095349102330464,6.983964658443895,4.207471778345831,30 Astro-Epen,319 Astro-TE NN
1104095349102350571,6.983975107782558,3.511935752464689,31 OPC-Oligo,326 OPC NN
1104095349102350645,7.050610345907483,3.5772207359857537,02 NP-CT-L6b Glut,028 L6b/CT ENT Glut
1104095349102180175-1,6.263020199173727,3.8852409460426616,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102180177-2,6.26551239597257,3.9133238157509513,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190877,6.585377761547444,3.4318989831277005,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190329,6.312698959610909,3.653832875268994,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340871,7.047037862161878,4.147443015561839,30 Astro-Epen,319 Astro-TE NN
1104095349102170567-1,6.5966401901403975,4.291175619194518,19 MB Glut,186 SCop Pou4f2 Neurod2 Glut
1104095349102330291-1,6.876212212333831,4.271888152274176,33 Vascular,333 Endo NN
1104095349102350415,6.865337087652756,3.443580327135885,30 Astro-Epen,319 Astro-TE NN
1104095349102190799,6.541004650020536,3.446617401101231,31 OPC-Oligo,327 Oligo NN
1104095349102180199-2,6.291130013106028,4.019560897632404,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102330493,7.0038053179684665,4.1926835807933385,34 Immune,334 Microglia NN
1104095349102340856,7.040580179604741,4.155940966863289,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102180290-1,6.361977780016507,4.142129404200591,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102190745,6.511678134831549,3.458592219846821,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102190272,6.290064180197985,3.700521492618315,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340982,7.105202509968613,4.062937593241333,31 OPC-Oligo,327 Oligo NN
1104095349102170496,6.552268175887828,4.279050527957276,33 Vascular,331 Peri NN
1104095349102340886,7.054868842463715,4.140596000394293,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102190293,6.295536890219986,3.6862135473497686,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350685,7.081976713269427,3.616487438554925,31 OPC-Oligo,327 Oligo NN
1104095349102330118-1,6.768984700699662,4.302617006820309,31 OPC-Oligo,327 Oligo NN
1104095349102500014,7.14029500073318,3.7496271878230494,31 OPC-Oligo,327 Oligo NN
1104095349102190944,6.625244072577983,3.4205852161458496,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349202190224,6.281545464842431,3.723274160973923,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340901,7.0626430767386426,4.131193009011985,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350661,7.063326076050492,3.5895668348929224,31 OPC-Oligo,327 Oligo NN
1104095349102350628,7.035386256371197,3.5561304246430323,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102180236-1,6.330765150440716,4.101539082952092,30 Astro-Epen,318 Astro-NT NN
1104095349102341009,7.1169969718504085,4.039531273963172,07 CTX-MGE GABA,053 Sst Gaba
1104095349102170792-1,6.729651273272791,4.306836920874591,31 OPC-Oligo,327 Oligo NN
1104095349102330069-1,6.74162081491971,4.306114018200109,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102190693,6.486304356049197,3.4706756092026,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190577,6.433144551405653,3.5060128313844645,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349202340963,7.138779655194886,3.979053248820239,33 Vascular,333 Endo NN
1104095349102341018,7.122788568598342,4.026557608930148,30 Astro-Epen,319 Astro-TE NN
1104095349102190343,6.317839498763689,3.6388149529190295,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350563,6.9771171754737065,3.502672492530678,30 Astro-Epen,319 Astro-TE NN
1104095349102190971,6.642196361357343,3.4165515922595047,34 Immune,334 Microglia NN
1104095349102180270-1,6.348714080103338,4.129198078658928,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102350086,6.651587845512719,3.414963324759437,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190257,6.283822003794793,3.7118747257330855,30 Astro-Epen,319 Astro-TE NN
1104095349102350724,7.114730752206242,3.67202757778088,31 OPC-Oligo,327 Oligo NN
1104095349102350189-1,6.713994390876124,3.410605399638632,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102341095,7.145452667770967,3.7588858212086143,31 OPC-Oligo,326 OPC NN
1104095349102190275,6.289762534701064,3.692475459135279,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190413,6.352652971239596,3.583128580204624,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102330267,6.856716886608761,4.284221370778319,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102341101,7.15109219360376,3.78693076946337,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102350169,6.701865669845986,3.4100095773603245,31 OPC-Oligo,327 Oligo NN
1104095349102500027,7.154339916718779,3.809010823150357,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102180174-1,6.257572421245481,3.836491816013158,30 Astro-Epen,319 Astro-TE NN
1104095349102170593,6.609543072077194,4.299657938471069,31 OPC-Oligo,327 Oligo NN
1104095349102190298,6.296907470509885,3.6741178501923577,30 Astro-Epen,319 Astro-TE NN
1104095349102341089,7.15542613294538,3.907325416700768,31 OPC-Oligo,327 Oligo NN
1104095349102180316-1,6.379416522275193,4.169457214203483,31 OPC-Oligo,327 Oligo NN
1104095349102330171-1,6.800383379611362,4.30114485884737,33 Vascular,333 Endo NN
1104095349102350273-1,6.781978130790632,3.415309643670485,30 Astro-Epen,319 Astro-TE NN
1104095349102340965,7.092506738678832,4.094185368473449,33 Vascular,333 Endo NN
1104095349102330457-1,6.979417964915264,4.219834547028134,30 Astro-Epen,319 Astro-TE NN
1104095349102190378,6.336065458938334,3.6032884944543193,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102190301,6.300564929656991,3.66386359136872,31 OPC-Oligo,327 Oligo NN
1104095349102180185,6.282266860624223,4.013145589938772,19 MB Glut,187 SCsg Pde5a Glut
1104095349102341048,7.1381381584117385,3.995363467777161,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102350712,7.105806856515144,3.6463747129203465,31 OPC-Oligo,327 Oligo NN
1104095349102190322,6.307063640037935,3.64919536483492,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350344,6.81970722482804,3.4216807681945944,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102350127,6.677202752584061,3.408453610588168,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349202330464,6.999886608526596,4.205268504093757,33 Vascular,333 Endo NN
1104095349102190209,6.262858785258663,3.772656722836088,33 Vascular,333 Endo NN
1104095349202350092,6.657105265540686,3.4096563389763745,07 CTX-MGE GABA,053 Sst Gaba
1104095349102350315-1,6.80285134414812,3.4170560210594827,31 OPC-Oligo,327 Oligo NN
1104095349202180324,6.406798829974116,4.199504944193076,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102180466-1,6.460444194594404,4.24040611568545,19 MB Glut,188 SCop Sln Glut
1104095349102180269-1,6.350313594044955,4.139783161186226,19 MB Glut,187 SCsg Pde5a Glut
1104095349102180157-1,6.255506006910927,3.9006588025216287,31 OPC-Oligo,326 OPC NN
1104095349102190354,6.325168618041533,3.614965707584632,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102341083,7.154215150754896,3.938534205272002,31 OPC-Oligo,327 Oligo NN
1104095349202500023,7.161073615449154,3.872291544201429,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102180159-1,6.252938364231105,3.862173866784107,30 Astro-Epen,319 Astro-TE NN
1104095349102330124-1,6.776940773599284,4.308898097008402,19 MB Glut,188 SCop Sln Glut
1104095349102330397-1,6.946591511100948,4.24620969665064,30 Astro-Epen,319 Astro-TE NN
1104095349102340938,7.083566734441531,4.114879877381483,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102170678-1,6.658786875678697,4.312280729415046,19 MB Glut,175 SC Bnc2 Glut
1104095349102350541,6.956019691731278,3.4791257623975858,31 OPC-Oligo,327 Oligo NN
1104095349102180192-1,6.283295031122317,4.025554734755407,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102330533,7.034579322132456,4.176230611867427,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102330249,6.849194658270681,4.292454462973476,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102190325,6.308275660749041,3.6406947545971535,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190234,6.271013349789465,3.7293725738130408,31 OPC-Oligo,327 Oligo NN
1104095349102341107,7.162595397383535,3.85651764424622,31 OPC-Oligo,327 Oligo NN
1104095349102340885,7.055004977319983,4.153977308408729,33 Vascular,333 Endo NN
1104095349102340985,7.1088524818364665,4.074841301604529,01 IT-ET Glut,024 L5 PPP Glut
1104095349102341006,7.118619757454096,4.055761731476245,01 IT-ET Glut,024 L5 PPP Glut
1104095349102180162-1,6.251309950408621,3.852062978817856,30 Astro-Epen,319 Astro-TE NN
1104095349102190826,6.5581285738414845,3.4288438171012507,30 Astro-Epen,319 Astro-TE NN
1104095349102350439-1,6.878474836687988,3.437139762911177,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102330279-1,6.868641115480844,4.2867219486496175,31 OPC-Oligo,327 Oligo NN
1104095349102180200-2,6.296375339715377,4.058896039231097,19 MB Glut,175 SC Bnc2 Glut
1104095349102190871,6.581294568428586,3.42123065771654,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102170575-1,6.60143981433524,4.304064269813757,19 MB Glut,188 SCop Sln Glut
1104095349102330507,7.018059173621058,4.194415782650315,31 OPC-Oligo,326 OPC NN
1104095349102190677,6.475874622059918,3.4661364603796496,30 Astro-Epen,319 Astro-TE NN
1104095349102341090,7.133320249928269,3.6954566190321376,31 OPC-Oligo,327 Oligo NN
1104095349102190279,6.288491177493608,3.6773678112423416,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180293,6.365887068114174,4.163734186555077,33 Vascular,333 Endo NN
1104095349102350730,7.125635510013114,3.67547319168914,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102500029,7.149598895889915,3.743630916251628,30 Astro-Epen,319 Astro-TE NN
1104095349102190453,6.366381800663753,3.554221944061656,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180408-1,6.429824334914333,4.224954582441773,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102170487-1,6.545677920927198,4.289041737815191,33 Vascular,333 Endo NN
1104095349102170393,6.478511297325095,4.257373185060261,31 OPC-Oligo,327 Oligo NN
1104095349102341061,7.147565672633906,3.9884452929613743,02 NP-CT-L6b Glut,034 NP PPP Glut
1104095349102330502-1,7.010859657997582,4.203845544252837,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102190242,6.277052460612462,3.6999077144431016,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190233,6.270391001059905,3.7184675458801415,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102341074,7.151669655507758,3.975243500177,31 OPC-Oligo,327 Oligo NN
1104095349102350153,6.691210840235508,3.4010607429817137,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190492,6.387001832701282,3.53033887145871,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102350413-1,6.861378505383385,3.426998433377938,30 Astro-Epen,319 Astro-TE NN
1104095349102350583,6.991535630890768,3.498772739087631,30 Astro-Epen,319 Astro-TE NN
1104095349102350559,6.967490057262771,3.4808809305892283,31 OPC-Oligo,327 Oligo NN
1104095349102190280,6.292789179538624,3.660539621430104,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190722,6.498461151450368,3.4497742076229487,33 Vascular,333 Endo NN
1104095349102340918,7.073994374962863,4.1382026072953,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190260,6.281018597945585,3.68558942751307,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340874,7.051402062056622,4.165944303669318,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102180148,6.253336872843102,3.938846701709954,30 Astro-Epen,318 Astro-NT NN
1104095349102170466-1,6.535516340957688,4.287808724064355,31 OPC-Oligo,327 Oligo NN
1104095349102190594,6.439284595352234,3.4846218153046618,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102341049,7.141481986956743,4.015188353058437,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102340905,7.065421300906758,4.1506424446333,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190236,6.271406999317287,3.708378744458472,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102330179-1,6.8071412323724045,4.310629349122501,19 MB Glut,175 SC Bnc2 Glut
1104095349102500044,7.163830580287396,3.791421608825601,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102500021,7.164001667903497,3.9301506859430377,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349202330500,7.030590220733711,4.1901861195775965,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102180155,6.266131622475447,3.9990501711309534,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102180171-1,6.249165838716614,3.795537004457218,30 Astro-Epen,319 Astro-TE NN
1104095349102180209-1,6.308729116558268,4.095099540862263,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102170610-1,6.624030281096187,4.315124573813407,20 MB GABA,205 SC-PAG Lef1 Emx2 Gaba
1104095349102341085,7.157533891207988,3.966178282643833,33 Vascular,333 Endo NN
1104095349102190887,6.590015808931036,3.4119177466817416,30 Astro-Epen,319 Astro-TE NN
1104095349102190390,6.337404802085516,3.581056916260437,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180374,6.414369208386572,4.219278214751506,19 MB Glut,175 SC Bnc2 Glut
1104095349102330228-1,6.838750555670783,4.304428090721251,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102500036,7.150817924817265,3.7256171751080673,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102170402-1,6.485289833968467,4.266948811286982,19 MB Glut,186 SCop Pou4f2 Neurod2 Glut
1104095349102180258-1,6.350935895486576,4.156545969505252,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102330483-1,6.998096042075627,4.220902022916896,33 Vascular,333 Endo NN
1104095349102350729,7.11244256764461,3.634310231435223,30 Astro-Epen,319 Astro-TE NN
1104095349102330470,6.990110289469456,4.228177832840936,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102180366-1,6.407041358019731,4.21429795442087,31 OPC-Oligo,327 Oligo NN
1104095349102180150-1,6.242799729391999,3.8541434719327015,33 Vascular,330 VLMC NN
1104095349102350707,7.09796634882331,3.608202856581891,33 Vascular,333 Endo NN
1104095349102180137-1,6.2423995086070425,3.873286328544366,30 Astro-Epen,318 Astro-NT NN
1104095349102500045-1,7.17085538338573,3.82498473849068,31 OPC-Oligo,327 Oligo NN
1104095349102330494-1,7.005659728694464,4.21667228553148,31 OPC-Oligo,327 Oligo NN
1104095349102350573,6.976740558775341,3.4809372142621515,33 Vascular,333 Endo NN
1104095349102190214,6.260048144555803,3.730787589043557,30 Astro-Epen,319 Astro-TE NN
1104095349102170429,6.5076593890930905,4.280672096634225,30 Astro-Epen,318 Astro-NT NN
1104095349102330295-1,6.881775624527827,4.291715101261774,20 MB GABA,212 SCs Lef1 Gli3 Gaba
1104095349102190295,6.294246990631391,3.644036290976056,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180161-1,6.271367165927721,4.024935910648637,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102190790,6.535682859062479,3.4263125052627985,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102330070,6.747483157353407,4.324693386853189,31 OPC-Oligo,327 Oligo NN
1104095349102330541,7.0412009237435225,4.185874024456053,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102180136-1,6.25083684359354,3.957752939898837,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102330511-1,7.024891286548244,4.20186496240871,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350216,6.730744051934488,3.3938504738751964,30 Astro-Epen,319 Astro-TE NN
1104095349102350722,7.107031574671224,3.61921112704882,33 Vascular,331 Peri NN
1104095349102190253,6.277829004728212,3.676317710221394,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350578,6.985346006061181,3.484638615670517,31 OPC-Oligo,327 Oligo NN
1104095349102180140,6.239449150408531,3.8636024526050106,30 Astro-Epen,318 Astro-NT NN
1104095349102350319-1,6.804339580845769,3.4021981413797864,31 OPC-Oligo,327 Oligo NN
1104095349102341116,7.165677000461624,3.764966057506044,31 OPC-Oligo,327 Oligo NN
1104095349102341108,7.171477406747077,3.9207422831506897,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102341054,7.14533685319622,4.025362772228232,31 OPC-Oligo,327 Oligo NN
1104095349102190845,6.564148522287336,3.4139568404838,01 IT-ET Glut,004 L6 IT CTX Glut
1104095349102350392-1,6.845359850238168,3.4123651241580024,31 OPC-Oligo,326 OPC NN
1104095349102180321-2,6.384702905006563,4.199782199496266,33 Vascular,333 Endo NN
1104095349102350411,6.855449101572805,3.4152286691195166,31 OPC-Oligo,327 Oligo NN
1104095349102180418-1,6.43901781084706,4.244503953533242,33 Vascular,331 Peri NN
1104095349102180305-1,6.374790413887991,4.190719171281146,31 OPC-Oligo,326 OPC NN
1104095349102500052-1,7.161494714714262,3.743804217616665,31 OPC-Oligo,327 Oligo NN
1104095349102190727,6.4990706189202605,3.439613960458653,01 IT-ET Glut,004 L6 IT CTX Glut
1104095349102341022,7.130169584878559,4.063134283690076,01 IT-ET Glut,024 L5 PPP Glut
1104095349102350657,7.055782178623042,3.545657384174301,30 Astro-Epen,319 Astro-TE NN
1104095349102330139-1,6.783908150311871,4.323432379890768,30 Astro-Epen,318 Astro-NT NN
1104095349202350333,6.822767262278089,3.404620781817308,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102180190-1,6.292990322147261,4.08185707690386,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190456,6.366467690015402,3.536262007386106,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102170353-1,6.457946947598932,4.258447961174491,19 MB Glut,188 SCop Sln Glut
1104095349102341129,7.170347380666026,3.7798498428987513,31 OPC-Oligo,327 Oligo NN
1104095349102341110,7.174813664691412,3.909961118667728,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102350608,7.014890994130671,3.5040126086100267,31 OPC-Oligo,327 Oligo NN
1104095349102340984,7.110206255585329,4.103345079438359,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102350418-1,6.866251209844732,3.4168539682536885,31 OPC-Oligo,327 Oligo NN
1104095349102340970,7.099145368279478,4.120821269176327,30 Astro-Epen,319 Astro-TE NN
1104095349102190229,6.266416572767617,3.694353288755906,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102341091,7.163485249848614,3.9762899880960254,31 OPC-Oligo,327 Oligo NN
1104095349102190620,6.44538318140517,3.4684136967541352,33 Vascular,333 Endo NN
1104095349102190271,6.284255766192878,3.65262223768592,07 CTX-MGE GABA,053 Sst Gaba
1104095349102350736,7.121566528620143,3.63575701245943,33 Vascular,333 Endo NN
1104095349102170379-1,6.472144178997087,4.268660691712624,19 MB Glut,186 SCop Pou4f2 Neurod2 Glut
1104095349102190179,6.2460949265271335,3.761657556711461,31 OPC-Oligo,327 Oligo NN
1104095349102180206-1,6.303821853878848,4.104185060294866,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349202500048,7.17414007277807,3.793650338981032,33 Vascular,333 Endo NN
1104095349102350118,6.670689210609368,3.389257082593663,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102340888,7.059792993220838,4.173981059131082,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180244-1,6.3382221915241965,4.154590455319198,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102350626,7.0278441126831,3.513223604867065,30 Astro-Epen,319 Astro-TE NN
1104095349102190753,6.511839805288707,3.429889284319427,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102330281-1,6.872439698980211,4.302615718482642,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102190237,6.268332739143589,3.6847811450659487,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350600,7.0095712174165605,3.496627083483865,31 OPC-Oligo,327 Oligo NN
1104095349102341057,7.145716311801836,4.036918816694323,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102500066,7.177324856757705,3.8060356330519474,30 Astro-Epen,319 Astro-TE NN
1104095349102350550,6.963780414742658,3.4623528757446644,31 OPC-Oligo,327 Oligo NN
1104095349102350701,7.091478426051179,3.5837813509556065,30 Astro-Epen,319 Astro-TE NN
1104095349202170422,6.525166584851261,4.29692779418323,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102170438-1,6.513608938856768,4.292140880858874,19 MB Glut,175 SC Bnc2 Glut
1104095349202180115,6.246715479411863,3.970658085577927,33 Vascular,331 Peri NN
1104095349102170467-1,6.539071270950108,4.3027788491803625,31 OPC-Oligo,327 Oligo NN
1104095349102340932,7.084139156700177,4.146823866687209,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190218,6.260480491656348,3.701973017519084,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102341017,7.126930574747069,4.080261940869361,01 IT-ET Glut,024 L5 PPP Glut
1104095349102330482-1,6.999487924140485,4.233428450926647,30 Astro-Epen,319 Astro-TE NN
1104095349102330506-1,7.019148655056717,4.217227300130091,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102330468,6.990179388802856,4.240897218327735,31 OPC-Oligo,327 Oligo NN
1104095349102190777,6.52373098545875,3.4221093721405604,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102341071,7.155156694500312,4.0174835571040255,02 NP-CT-L6b Glut,034 NP PPP Glut
1104095349102330538-1,7.040883421853783,4.1978851036268425,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102330174-1,6.8034793984468696,4.325129966023851,20 MB GABA,205 SC-PAG Lef1 Emx2 Gaba
1104095349102190314,6.304867652236318,3.607325380680168,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102190398,6.342531227028043,3.555424947293412,33 Vascular,333 Endo NN
1104095349102190432,6.352217967655363,3.5441745467977595,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102350642,7.039356505017391,3.520018238755188,31 OPC-Oligo,327 Oligo NN
1104095349102500059,7.182408269425244,3.846682860666361,30 Astro-Epen,319 Astro-TE NN
1104095349102190532,6.404608730828302,3.492958850542979,30 Astro-Epen,319 Astro-TE NN
1104095349102350680,7.072360135113078,3.5550782875040907,31 OPC-Oligo,327 Oligo NN
1104095349102190464,6.370630166537538,3.52373337647048,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102190589,6.433004659315646,3.47104470151968,33 Vascular,333 Endo NN
1104095349102500064-1,7.183072625720552,3.860100828804014,30 Astro-Epen,319 Astro-TE NN
1104095349102180358,6.407973963327715,4.230281753622467,30 Astro-Epen,318 Astro-NT NN
1104095349102180147-2,6.2642007550476695,4.034977400150321,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102330146,6.792487175637927,4.328695629663617,19 MB Glut,175 SC Bnc2 Glut
1104095349102341117,7.154284012727123,3.6953276136198814,30 Astro-Epen,319 Astro-TE NN
1104095349102500062,7.179772747631399,3.7982474164772375,30 Astro-Epen,319 Astro-TE NN
1104095349102341079,7.161574192542278,4.003975485857227,02 NP-CT-L6b Glut,033 NP SUB Glut
1104095349102170586-1,6.61348504515648,4.327377728348955,30 Astro-Epen,318 Astro-NT NN
1104095349102190190,6.247551157112649,3.732860489380416,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102190796,6.53701618051077,3.41429169290918,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102190678,6.470185078707588,3.4458053975796474,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180128-1,6.250895730605135,4.000131361921942,31 OPC-Oligo,327 Oligo NN
1104095349102180151-1,6.267668833303723,4.0470462351056335,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102350187-1,6.708253136221091,3.3822605163884143,02 NP-CT-L6b Glut,030 L6 CT CTX Glut
1104095349102190197,6.250368303242193,3.720224303564336,06 CTX-CGE GABA,046 Vip Gaba
1104095349102190175,6.242840945241791,3.747199157338017,30 Astro-Epen,319 Astro-TE NN
1104095349102180123-2,6.229401391386989,3.85002130446955,33 Vascular,332 SMC NN
1104095349102170731-1,6.6943626667358895,4.338123830107842,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102340961,7.096523630004672,4.137883743904983,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350694,7.085919952723791,3.5675704127870853,33 Vascular,333 Endo NN
1104095349102180119-1,6.245948948413593,3.987535675993427,19 MB Glut,187 SCsg Pde5a Glut
1104095349102350391-1,6.846425625899494,3.40204402530402,02 NP-CT-L6b Glut,029 L6b CTX Glut
1104095349102330521-1,7.027219993769207,4.216022752097466,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102350595,7.004591253574089,3.484794247939739,30 Astro-Epen,319 Astro-TE NN
1104095349102190696,6.483165984068197,3.4366685740304272,31 OPC-Oligo,327 Oligo NN
1104095349102350043,6.625671337746851,3.3880313880734745,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102180277-1,6.362190770365741,4.192204521772589,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102170615-1,6.627754763421319,4.332483070183506,33 Vascular,333 Endo NN
1104095349102330232-1,6.840529448929134,4.320235831273741,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102330495,7.009451656689898,4.2321412821878495,30 Astro-Epen,319 Astro-TE NN
1104095349102341056,7.148116813618072,4.04866517138034,30 Astro-Epen,319 Astro-TE NN
1104095349102330077,6.7542111723179294,4.337313947600046,31 OPC-Oligo,327 Oligo NN
1104095349102180115-2,6.227472350907779,3.862113968064034,30 Astro-Epen,318 Astro-NT NN
1104095349102330401,6.94885460432987,4.274401423963967,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190566,6.421979168560554,3.474185705528196,33 Vascular,333 Endo NN
1104095349102350159,6.69410303099013,3.3803123999948164,01 IT-ET Glut,004 L6 IT CTX Glut
