cell_label,X,Y,class,subclass
1018093344100860501-5,8.552426254247674,6.14010997438536,01 IT-ET Glut,017 CA3 Glut
1018093344100860455-4,8.564254013448911,6.159732408246451,01 IT-ET Glut,017 CA3 Glut
1018093344100860862,8.564758737781116,5.771015645876473,01 IT-ET Glut,017 CA3 Glut
1018093344100850299-9,8.669139042326545,5.667978941850707,30 Astro-Epen,319 Astro-TE NN
1018093344100650386-6,9.174030281785342,5.8029974616007465,07 CTX-MGE GABA,053 Sst Gaba
1018093344100860559-4,8.5383720285475,6.114010141262577,01 IT-ET Glut,017 CA3 Glut
1018093344100860833-1,8.599571550973995,5.725588690483868,01 IT-ET Glut,017 CA3 Glut
1018093344100860028-2,8.692798834608688,6.278513064525707,01 IT-ET Glut,017 CA3 Glut
1018093344100860145-6,8.650025276270634,6.251578188361844,01 IT-ET Glut,017 CA3 Glut
1018093344100860313-6,8.606523672707521,6.213981912211051,01 IT-ET Glut,017 CA3 Glut
1018093344100860693-3,8.51247135623775,6.037078968343922,01 IT-ET Glut,017 CA3 Glut
1018093344200650572,9.061932002128014,5.674238906415053,01 IT-ET Glut,017 CA3 Glut
1018093344100660231-5,9.14340731765816,6.179282067831617,30 Astro-Epen,323 Ependymal NN
1018093344100860342-6,8.596486916640977,6.203995587323501,01 IT-ET Glut,017 CA3 Glut
1018093344100660354-6,9.025640359449792,6.2800729337087455,31 OPC-Oligo,327 Oligo NN
1018093344100850213-6,8.849377232744605,5.6105655925828986,30 Astro-Epen,319 Astro-TE NN
1018093344100860617-3,8.524231541392277,6.083156839984255,01 IT-ET Glut,017 CA3 Glut
1018093344100860876,8.552429940500547,5.786780497594134,33 Vascular,333 Endo NN
1018093344100660220-5,9.1676805024652,6.144726574916468,30 Astro-Epen,323 Ependymal NN
1018093344100860874,8.53127282381633,5.829288005894788,01 IT-ET Glut,017 CA3 Glut
1018093344100860655-6,8.517383989837679,6.062726734828589,01 IT-ET Glut,017 CA3 Glut
1018093344100850236-4,8.801014006587309,5.614758121885476,34 Immune,334 Microglia NN
1018093344100860264-6,8.61876151586629,6.2278165880804455,07 CTX-MGE GABA,052 Pvalb Gaba
1018093344100650604-3,9.080274123224951,5.685976187046708,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100860846,8.507887794169331,5.911261261907507,01 IT-ET Glut,017 CA3 Glut
1018093344100850273-7,8.715771115478958,5.639676922542133,07 CTX-MGE GABA,053 Sst Gaba
1018093344100860866,8.569646067077691,5.758714566393548,01 IT-ET Glut,017 CA3 Glut
1018093344100860804,8.50318239025173,5.9606465780709215,01 IT-ET Glut,017 CA3 Glut
1018093344100650352-8,9.202675670599316,5.866557781928149,33 Vascular,331 Peri NN
1018093344100660261-4,9.107777962870296,6.222605341751563,30 Astro-Epen,323 Ependymal NN
1018093344100650449-5,9.131678085503667,5.7345032143189485,01 IT-ET Glut,017 CA3 Glut
1018093344100860584-5,8.531098065155916,6.104588076610812,01 IT-ET Glut,017 CA3 Glut
1018093344100860210-7,8.63849379682675,6.245920978745652,01 IT-ET Glut,017 CA3 Glut
1018093344100660852-1,8.673349206217601,6.270389156514011,01 IT-ET Glut,017 CA3 Glut
1018093344100660731-1,8.713503930913866,6.292092052188659,33 Vascular,331 Peri NN
1018093344100860863,8.583842933111427,5.738384008296945,01 IT-ET Glut,017 CA3 Glut
1018093344100660217-6,9.198325665317457,6.082736577035428,31 OPC-Oligo,327 Oligo NN
1018093344100650738-2,9.040005793624836,5.655975929897631,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100660271-6,9.0983078751088,6.233643397573756,30 Astro-Epen,323 Ependymal NN
1018093344100650560-3,9.093146440246878,5.693270570744432,01 IT-ET Glut,017 CA3 Glut
1018093344100650313-6,9.215664472935044,5.917119768016118,31 OPC-Oligo,327 Oligo NN
1018093344100660297-7,9.076698871864432,6.252238462593236,30 Astro-Epen,323 Ependymal NN
1018093344100860649-4,8.516326191621982,6.070384951072476,07 CTX-MGE GABA,050 Lamp5 Lhx6 Gaba
1018093344100860879,8.543108384862286,5.796362960226543,01 IT-ET Glut,017 CA3 Glut
1018093344100660216-2,9.204656468982432,6.068227612039548,30 Astro-Epen,318 Astro-NT NN
1018093344100860530-3,8.539957876101521,6.130315803540836,01 IT-ET Glut,017 CA3 Glut
1018093344100650715-2,9.050867840592568,5.660260176599855,01 IT-ET Glut,017 CA3 Glut
1018093344100860422-6,8.571073102320742,6.181500988457416,30 Astro-Epen,319 Astro-TE NN
1018093344100850292-5,8.694329595766332,5.64520540392229,30 Astro-Epen,319 Astro-TE NN
1018093344100850333-8,8.623859899321388,5.692838817094233,01 IT-ET Glut,017 CA3 Glut
1018093344100860038-5,8.682205700130638,6.280209148227105,01 IT-ET Glut,017 CA3 Glut
1018093344100650643-2,9.071745740736652,5.673354651219407,01 IT-ET Glut,017 CA3 Glut
1018093344100660208-6,9.187532621893848,6.11802931676754,30 Astro-Epen,323 Ependymal NN
1018093344100660521-4,8.823555375611825,6.325352477701284,33 Vascular,331 Peri NN
1018093344100860759-3,8.500469219834432,6.006083193655419,01 IT-ET Glut,017 CA3 Glut
1018093344100650336-4,9.21077849841716,5.8749175042003134,33 Vascular,333 Endo NN
1018093344100860288-6,8.606537323318122,6.224964550630662,01 IT-ET Glut,017 CA3 Glut
1018093344100860612-5,8.520118055111036,6.093224877761611,01 IT-ET Glut,017 CA3 Glut
1018093344100860840,8.498152482982958,5.935786552371436,01 IT-ET Glut,017 CA3 Glut
1018093344100860487-4,8.550684774138476,6.156535200075268,01 IT-ET Glut,017 CA3 Glut
1018093344200660254,9.091148171337574,6.246687596929354,30 Astro-Epen,323 Ependymal NN
1018093344100860790-2,8.496597637259313,5.982713419043639,01 IT-ET Glut,017 CA3 Glut
1018093344100660390-6,8.987503939565299,6.306662966635222,31 OPC-Oligo,327 Oligo NN
1018093344100850084-7,8.983792280867368,5.623356990096444,07 CTX-MGE GABA,052 Pvalb Gaba
1018093344100650429-6,9.14257852175042,5.736081892751782,01 IT-ET Glut,017 CA3 Glut
1018093344100660203-4,9.181728200169108,6.136820182569806,30 Astro-Epen,323 Ependymal NN
1018093344100660205-6,9.1871408739835,6.126350520054446,30 Astro-Epen,323 Ependymal NN
1018093344100860877,8.504336918447638,5.88603939803137,01 IT-ET Glut,017 CA3 Glut
1018093344100650524-5,9.106175268398967,5.697014266335197,01 IT-ET Glut,017 CA3 Glut
1018093344100650223-7,9.220568469614534,6.022175188545587,31 OPC-Oligo,327 Oligo NN
1018093344100860884,8.518679775527824,5.836503168492007,01 IT-ET Glut,017 CA3 Glut
1018093344100860882,8.511810952640687,5.856276806715412,01 IT-ET Glut,017 CA3 Glut
1018093344100650488-5,9.119832250984564,5.709481475277567,01 IT-ET Glut,017 CA3 Glut
1018093344100860895,8.529631369289422,5.810120727389267,01 IT-ET Glut,017 CA3 Glut
1018093344200660185,9.194929221729808,6.111463549604032,30 Astro-Epen,323 Ependymal NN
1018093344100650784-1,9.035717822408804,5.645523099131505,01 IT-ET Glut,017 CA3 Glut
1018093344100650585-2,9.090851215743752,5.682657459065241,01 IT-ET Glut,017 CA3 Glut
1018093344100660336-6,9.03406185841714,6.287194197691945,30 Astro-Epen,319 Astro-TE NN
1018093344100850070-8,9.000131628581734,5.628313790820313,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100860453-6,8.557102583401575,6.170563527675018,01 IT-ET Glut,017 CA3 Glut
1018093344100660307-5,9.058638859438425,6.272964438605925,30 Astro-Epen,319 Astro-TE NN
1018093344200650596,9.059680071501532,5.658249025817899,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100660736-2,8.70465276739872,6.298563686942824,30 Astro-Epen,319 Astro-TE NN
1018093344100860887,8.506308886698925,5.866207506589891,01 IT-ET Glut,017 CA3 Glut
1018093344100860731-3,8.499251195779589,6.036474643762716,01 IT-ET Glut,017 CA3 Glut
1018093344100650841,9.01686812772719,5.6332064855367525,01 IT-ET Glut,017 CA3 Glut
1018093344100860263-7,8.613048632031562,6.238963233011518,30 Astro-Epen,319 Astro-TE NN
1018093344100860838,8.49225194229371,5.947557106039225,01 IT-ET Glut,017 CA3 Glut
1018093344100650374-5,9.186770591159515,5.7958412618777455,33 Vascular,333 Endo NN
1018093344100660293-6,9.071423923660682,6.2676315029822245,30 Astro-Epen,323 Ependymal NN
1018093344100860815-1,8.491325870983031,5.967086791371772,01 IT-ET Glut,017 CA3 Glut
1018093344100650400-7,9.166467251741851,5.760762982725986,07 CTX-MGE GABA,052 Pvalb Gaba
1018093344100660278-5,9.082506422728535,6.260003451890503,30 Astro-Epen,323 Ependymal NN
1018093344100860909,8.531456323589495,5.7981016703124615,01 IT-ET Glut,017 CA3 Glut
1018093344100860594-5,8.520367917307736,6.110175824365579,01 IT-ET Glut,017 CA3 Glut
1018093344100860521-4,8.53532622485913,6.141651479460896,01 IT-ET Glut,017 CA3 Glut
1018093344100650601-2,9.085563200249002,5.673324453669863,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100850349-5,8.606347810546577,5.697042286752397,01 IT-ET Glut,017 CA3 Glut
1018093344100850269-5,8.733922806654723,5.61822261860154,30 Astro-Epen,319 Astro-TE NN
1018093344100650640-3,9.076291870240428,5.665944293718793,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100860899,8.551478878472293,5.76190992295431,01 IT-ET Glut,017 CA3 Glut
1018093344100860883,8.58206622414949,5.721849033602446,01 IT-ET Glut,017 CA3 Glut
1018093344100860444-7,8.559716130810129,6.182894643171918,01 IT-ET Glut,017 CA3 Glut
1018093344100860753-3,8.493763654745544,6.022714021178849,01 IT-ET Glut,017 CA3 Glut
1018093344100860910,8.51870213626557,5.821316923587729,01 IT-ET Glut,017 CA3 Glut
1018093344100860382-4,8.575128108737903,6.203137666752173,01 IT-ET Glut,017 CA3 Glut
1018093344100660793,8.679942471166207,6.290017248426568,01 IT-ET Glut,017 CA3 Glut
1018093344100660197-7,9.20985226872871,6.090375817361913,30 Astro-Epen,323 Ependymal NN
1018093344100650725-1,9.052907573778947,5.648543348553981,01 IT-ET Glut,017 CA3 Glut
1018093344100850335-8,8.625847507110226,5.677542704204406,01 IT-ET Glut,017 CA3 Glut
1018093344200850052-1,8.975176075960235,5.612749136133933,01 IT-ET Glut,017 CA3 Glut
1018093344100660204-7,9.218421848302077,6.063641651485469,30 Astro-Epen,323 Ependymal NN
1018093344100850047-2,9.010381031483384,5.625786427082193,01 IT-ET Glut,017 CA3 Glut
1018093344100860132-6,8.646934591318715,6.270972445990677,01 IT-ET Glut,017 CA3 Glut
1018093344100860716-3,8.498279013814512,6.054391173789178,01 IT-ET Glut,017 CA3 Glut
1018093344100660451-4,8.913542779205383,6.33436349436791,30 Astro-Epen,319 Astro-TE NN
1018093344100650333-6,9.21827792900432,5.863199702667422,07 CTX-MGE GABA,053 Sst Gaba
1018093344100650221-6,9.230444158930766,6.007315563275683,31 OPC-Oligo,327 Oligo NN
1018093344100650456-6,9.13434240468842,5.7128860565963135,33 Vascular,333 Endo NN
1018093344100860896,8.49838692306238,5.871008612262869,01 IT-ET Glut,017 CA3 Glut
1018093344100850295-7,8.697098769619304,5.629309051005277,07 CTX-MGE GABA,053 Sst Gaba
1018093344100650791-1,9.03016174522719,5.632546022194975,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100660195-6,9.218688425690871,6.072763558853932,30 Astro-Epen,323 Ependymal NN
1018093344100850083-5,8.989861086843828,5.614727639341686,07 CTX-MGE GABA,052 Pvalb Gaba
1018093344100660189-5,9.205645946821434,6.110787645372403,30 Astro-Epen,323 Ependymal NN
1018093344100860808,8.485838645030515,5.989787611725848,01 IT-ET Glut,017 CA3 Glut
1018093344100860864,8.487637641384742,5.921040181256515,01 IT-ET Glut,017 CA3 Glut
1018093344100660459-5,8.895949503257235,6.339182876036793,30 Astro-Epen,319 Astro-TE NN
1018093344100650492-3,9.122617616786858,5.6976121919381,01 IT-ET Glut,017 CA3 Glut
1018093344100860294-5,8.600340768905896,6.237334029985836,01 IT-ET Glut,017 CA3 Glut
1018093344100850225-6,8.82548265706959,5.591744632815606,31 OPC-Oligo,327 Oligo NN
1018093344100860629-4,8.507803111455555,6.097786732202679,01 IT-ET Glut,017 CA3 Glut
1018093344100660212-6,9.230247482134756,6.03164327508531,30 Astro-Epen,319 Astro-TE NN
1018093344100660377-6,8.988597355291633,6.319295560756721,30 Astro-Epen,319 Astro-TE NN
1018093344100850322-5,8.656069799360798,5.649584640731661,30 Astro-Epen,319 Astro-TE NN
1018093344100660292-5,9.068911391168248,6.279040690005387,30 Astro-Epen,323 Ependymal NN
1018093344100860787-2,8.485803457425407,6.008015700026066,01 IT-ET Glut,017 CA3 Glut
1018093344200850192,8.633235377260066,5.664653879865549,33 Vascular,331 Peri NN
1018093344100650781-1,9.04049861717588,5.634890136396843,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100860897,8.491719190703845,5.88452096234184,01 IT-ET Glut,017 CA3 Glut
1018093344200650497,9.101135597833863,5.675916522648581,01 IT-ET Glut,017 CA3 Glut
1018093344100860339-5,8.587687341712073,6.226965780330608,33 Vascular,331 Peri NN
1018093344100850121-6,8.968897907891622,5.604634234612706,33 Vascular,333 Endo NN
1018093344100860901,8.56337219816034,5.732598857336487,01 IT-ET Glut,017 CA3 Glut
1018093344100650527-5,9.112452666583035,5.685442604206191,01 IT-ET Glut,017 CA3 Glut
1018093344100660504-5,8.829910698801553,6.342131145583409,33 Vascular,333 Endo NN
1018093344100850356-5,8.592836346242866,5.699082211354151,01 IT-ET Glut,017 CA3 Glut
1018093344100660313-5,9.04872933704722,6.292923222791628,30 Astro-Epen,323 Ependymal NN
1018093344100650619-3,9.080355392004629,5.658964744318727,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100660526-4,8.808924992790606,6.340329752567742,06 CTX-CGE GABA,048 RHP-COA Ndnf Gaba
1018093344100860446-4,8.555485221466554,6.189780992406213,30 Astro-Epen,319 Astro-TE NN
1018093344100650303-4,9.231762238751712,5.897053843735101,30 Astro-Epen,319 Astro-TE NN
1018093344100860248-7,8.613543741711638,6.25274564122648,01 IT-ET Glut,017 CA3 Glut
1018093344100860920,8.534527485453381,5.773228436013045,01 IT-ET Glut,017 CA3 Glut
1018093344100860363-4,8.57843456029878,6.218509915376376,01 IT-ET Glut,017 CA3 Glut
1018093344100650226-8,9.23779418693151,5.984473115145464,31 OPC-Oligo,327 Oligo NN
1018093344100860892,8.486720367597316,5.904248083001017,33 Vascular,333 Endo NN
1018093344100660711-1,8.712468393022716,6.314372348380095,01 IT-ET Glut,017 CA3 Glut
1018093344100860579-5,8.519149373985034,6.130719176872631,01 IT-ET Glut,017 CA3 Glut
1018093344100860828-1,8.480946781081792,5.977947387961369,33 Vascular,333 Endo NN
1018093344100660196-2,9.229772165326622,6.050767283271211,30 Astro-Epen,323 Ependymal NN
1018093344100860488-5,8.542420992197876,6.173728222509375,01 IT-ET Glut,017 CA3 Glut
1018093344100660417-7,8.948028006507114,6.335508276829021,31 OPC-Oligo,327 Oligo NN
1018093344100660479-5,8.862755484991387,6.346236314114998,01 IT-ET Glut,017 CA3 Glut
1018093344100850354-5,8.61086179699294,5.678370950622924,01 IT-ET Glut,017 CA3 Glut
1018093344100860741-3,8.488869430608963,6.049722007727785,33 Vascular,333 Endo NN
1018093344100850280-6,8.722751074693626,5.610914150878397,31 OPC-Oligo,327 Oligo NN
1018093344100860699-4,8.494039089049533,6.071619617398787,01 IT-ET Glut,017 CA3 Glut
1018093344100850357-6,8.603204313399768,5.683884802418939,01 IT-ET Glut,017 CA3 Glut
1018093344100650260-4,9.24064076051977,5.9418558399964505,31 OPC-Oligo,327 Oligo NN
1018093344100650836-1,9.025545829770032,5.622191825988443,01 IT-ET Glut,017 CA3 Glut
1018093344100650320-7,9.229113305310747,5.867756207270029,30 Astro-Epen,319 Astro-TE NN
1018093344100860527-5,8.527733654374217,6.154662357395692,01 IT-ET Glut,017 CA3 Glut
1018093344100660310-4,9.042830482329569,6.301609902293161,30 Astro-Epen,323 Ependymal NN
1018093344100650275-8,9.239374931631886,5.918715230853994,30 Astro-Epen,319 Astro-TE NN
1018093344100860798-1,8.48112242343371,6.018428475340517,01 IT-ET Glut,017 CA3 Glut
1018093344100850367-5,8.57650818574573,5.708917989777702,01 IT-ET Glut,017 CA3 Glut
1018093344100860931,8.513042711921926,5.804190959017671,01 IT-ET Glut,017 CA3 Glut
1018093344100660283-5,9.064242344571596,6.289598052268277,30 Astro-Epen,323 Ependymal NN
1018093344100860217-5,8.621331935886063,6.26533084893331,01 IT-ET Glut,017 CA3 Glut
1018093344100650679-1,9.065580052043192,5.642699751108808,01 IT-ET Glut,017 CA3 Glut
1018093344100650758-1,9.048085290506926,5.632210502655926,01 IT-ET Glut,017 CA3 Glut
1018093344100860854,8.476909529812367,5.964762447642457,33 Vascular,333 Endo NN
1018093344100860425-6,8.558704113446208,6.202516810659617,01 IT-ET Glut,017 CA3 Glut
1018093344100650337-5,9.223540345094468,5.843863925496526,30 Astro-Epen,319 Astro-TE NN
1018093344100650540-5,9.112941625393177,5.677579754349751,01 IT-ET Glut,017 CA3 Glut
1018093344100860926,8.522543958032509,5.783384826783498,01 IT-ET Glut,017 CA3 Glut
1018093344100660460-6,8.89148318106945,6.348459138434124,33 Vascular,333 Endo NN
1018093344100850241-8,8.800429765689406,5.58642961229932,30 Astro-Epen,319 Astro-TE NN
1018093344100650586-5,9.09702097006936,5.663299562190045,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100650485-6,9.13195377794798,5.693456514850574,01 IT-ET Glut,017 CA3 Glut
1018093344100860929,8.534333001222617,5.758763672861596,01 IT-ET Glut,017 CA3 Glut
1018093344100860925,8.491067447404507,5.852025402555058,01 IT-ET Glut,017 CA3 Glut
1018093344100860626-5,8.502281144078717,6.1114344755421,01 IT-ET Glut,017 CA3 Glut
1018093344100660193-5,9.135444614221685,6.2367934147743895,30 Astro-Epen,325 CHOR NN
1018093344100860928,8.486257181012537,5.867613720036536,01 IT-ET Glut,017 CA3 Glut
1018093344100670775,8.734174095261947,6.331469628630986,31 OPC-Oligo,326 OPC NN
1018093344100650183-4,9.241107893710758,6.031646771451431,30 Astro-Epen,323 Ependymal NN
1018093344100870079-3,8.650763882221533,6.2914195947156895,01 IT-ET Glut,017 CA3 Glut
1018093344100860766,8.480428223163514,6.042658345164499,01 IT-ET Glut,017 CA3 Glut
1018093344100860927,8.548583768889822,5.735604582377769,01 IT-ET Glut,017 CA3 Glut
1018093344100650848,9.018563191842247,5.612236778136643,01 IT-ET Glut,017 CA3 Glut
1018093344100860154-8,8.631951428747515,6.279325732280418,01 IT-ET Glut,017 CA3 Glut
1018093344100860912,8.478901496698162,5.89479083800503,07 CTX-MGE GABA,053 Sst Gaba
1018093344100650395-5,9.182380922036153,5.750467918021776,30 Astro-Epen,319 Astro-TE NN
1018093344200650446,9.127225211211956,5.684924069519131,01 IT-ET Glut,017 CA3 Glut
1018093344100650794,9.04106429778697,5.622773844736481,01 IT-ET Glut,017 CA3 Glut
1018093344100860936,8.499427407783493,5.822269251691359,01 IT-ET Glut,017 CA3 Glut
1018093344100850272-5,8.737915085506227,5.597457423615837,07 CTX-MGE GABA,053 Sst Gaba
1018093344100860327-5,8.584352670490436,6.239311834608361,01 IT-ET Glut,017 CA3 Glut
1018093344100650444-7,9.147241856474997,5.70456102624891,01 IT-ET Glut,017 CA3 Glut
1018093344200660292,9.024881359319014,6.317576503796095,30 Astro-Epen,323 Ependymal NN
1018093344100860620-5,8.504590833626219,6.123189229558095,01 IT-ET Glut,017 CA3 Glut
1018093344100660266-5,9.07497821750612,6.29004434635416,30 Astro-Epen,325 CHOR NN
1018093344100860674-3,8.492055384813844,6.092698267885631,01 IT-ET Glut,017 CA3 Glut
1018093344100660385-6,8.971219967830102,6.338855216617162,30 Astro-Epen,319 Astro-TE NN
1018093344100650828-1,9.03126852165664,5.616359653451859,01 IT-ET Glut,017 CA3 Glut
1018093344100660353-5,9.003487772393935,6.327705877963774,31 OPC-Oligo,327 Oligo NN
1018093344100650261-6,9.247859901564215,5.930558191419687,33 Vascular,331 Peri NN
1018093344100650202-6,9.247413775673213,6.00639602350529,30 Astro-Epen,323 Ependymal NN
1018093344100850119-5,8.97636940223686,5.594093085282914,06 CTX-CGE GABA,046 Vip Gaba
1018093344100860479-5,8.537352579580388,6.184320920025472,01 IT-ET Glut,017 CA3 Glut
1018093344100660418-7,8.940529233168254,6.347184853420737,31 OPC-Oligo,327 Oligo NN
1018093344100660281-5,9.059610745341276,6.3006600765428304,30 Astro-Epen,323 Ependymal NN
1018093344100860365-6,8.571956703952162,6.228711075420286,01 IT-ET Glut,017 CA3 Glut
1018093344100650547-3,9.11131319211212,5.667687806139764,01 IT-ET Glut,017 CA3 Glut
1018093344100650726-2,9.060234825173705,5.631143837740143,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100660309-5,9.040712961542212,6.311656148289558,30 Astro-Epen,323 Ependymal NN
1018093344100660171-5,9.198113635146948,6.160528177643105,30 Astro-Epen,325 CHOR NN
1018093344100850344-7,8.627729752669023,5.652192501409999,01 IT-ET Glut,017 CA3 Glut
1018093344100660214-5,9.105549642242728,6.269885384037611,30 Astro-Epen,325 CHOR NN
1018093344100660487-2,8.849821287758727,6.356589605600661,31 OPC-Oligo,326 OPC NN
1018093344100860126-4,8.640285177185987,6.289544557735402,07 CTX-MGE GABA,053 Sst Gaba
1018093344100850373-5,8.562069529347747,5.712252278598605,01 IT-ET Glut,017 CA3 Glut
1018093344100660199-6,9.12029251245201,6.258658290096168,30 Astro-Epen,325 CHOR NN
1018093344100860893,8.468010014728867,5.94901664742067,01 IT-ET Glut,017 CA3 Glut
1018093344100660176-7,9.1958208819115,6.169662273268779,30 Astro-Epen,325 CHOR NN
1018093344100860939,8.49944082875331,5.809671594367088,01 IT-ET Glut,017 CA3 Glut
1018093344100850369-6,8.583600177380081,5.686397501805399,01 IT-ET Glut,017 CA3 Glut
1018093344100650674,9.073984695558869,5.635975246149788,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100850371-7,8.575254205510664,5.694446133042184,01 IT-ET Glut,017 CA3 Glut
1018093344100850094-3,8.995664035085841,5.596645011408532,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100660188-2,9.130106412379982,6.251827528448515,30 Astro-Epen,325 CHOR NN
1018093344100860066-5,8.65924331455965,6.30428715520261,01 IT-ET Glut,017 CA3 Glut
1018093344100860569-4,8.51276217594105,6.151513103305539,01 IT-ET Glut,017 CA3 Glut
1018093344100860801-2,8.470497428479426,6.024299574407968,01 IT-ET Glut,017 CA3 Glut
1018093344100850380-7,8.55329371611123,5.718712030337843,01 IT-ET Glut,017 CA3 Glut
1018093344100860253-5,8.605287023129192,6.266723794376732,31 OPC-Oligo,326 OPC NN
1018093344100860528-4,8.524541565969434,6.173088647171033,01 IT-ET Glut,017 CA3 Glut
1018093344100860946,8.504727411443026,5.794241746407763,07 CTX-MGE GABA,052 Pvalb Gaba
1018093344100850376-7,8.565830185662202,5.702864933291253,01 IT-ET Glut,017 CA3 Glut
1018093344100660168-6,9.221922456795571,6.123003403199503,30 Astro-Epen,325 CHOR NN
1018093344100660333-5,9.015221886260427,6.328740244337942,30 Astro-Epen,323 Ependymal NN
1018093344100650584-3,9.100732088309485,5.652983719022565,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100860744-3,8.476531712386652,6.060280970348131,01 IT-ET Glut,017 CA3 Glut
1018093344100660489-2,8.840599451660331,6.3603136083178935,33 Vascular,333 Endo NN
1018093344100850323-8,8.670546268170085,5.619328514103136,30 Astro-Epen,319 Astro-TE NN
1018093344100860911,8.467355496081371,5.9227946770451885,01 IT-ET Glut,017 CA3 Glut
1018093344100650308-5,9.241747151516751,5.864391671110861,31 OPC-Oligo,327 Oligo NN
1018093344100660163-7,9.21215268368797,6.144905911662391,30 Astro-Epen,325 CHOR NN
1018093344100660165-8,9.207435463398712,6.153957211815207,30 Astro-Epen,325 CHOR NN
1018093344200860654,8.53896477106558,5.735230148206025,01 IT-ET Glut,017 CA3 Glut
1018093344100850144-7,8.965136220139403,5.584599441152607,01 IT-ET Glut,017 CA3 Glut
1018093344100870127-3,8.614042366020538,6.276490354728562,01 IT-ET Glut,017 CA3 Glut
1018093344100860943,8.48940594059102,5.8249556883941,01 IT-ET Glut,017 CA3 Glut
1018093344100850370-7,8.593537317810242,5.671867974382926,01 IT-ET Glut,017 CA3 Glut
1018093344100860867,8.463163031341043,5.964027468990865,01 IT-ET Glut,017 CA3 Glut
1018093344100860403-6,8.558766797621423,6.224265792382456,01 IT-ET Glut,017 CA3 Glut
1018093344100650176-4,9.254150170814087,6.012300868793444,30 Astro-Epen,323 Ependymal NN
1018093344100660184-6,9.146352018931964,6.240998682562852,30 Astro-Epen,325 CHOR NN
1018093344100650735,9.059028464251956,5.621578935173916,01 IT-ET Glut,025 CA2-FC-IG Glut
1018093344100660164-4,9.21941962548382,6.136269740950718,30 Astro-Epen,325 CHOR NN
1018093344100650628-2,9.089424588439574,5.64075598644466,01 IT-ET Glut,017 CA3 Glut
1018093344100860938,8.476750932598028,5.858405434609534,01 IT-ET Glut,017 CA3 Glut
1018093344100860796-1,8.46814406018283,6.038989154753106,01 IT-ET Glut,017 CA3 Glut
1018093344100860947,8.515664733285616,5.764223579221376,01 IT-ET Glut,017 CA3 Glut
1018093344100860924,8.467758048529065,5.892159593196449,01 IT-ET Glut,017 CA3 Glut
1018093344100850366-6,8.600562872443716,5.662029565041026,01 IT-ET Glut,017 CA3 Glut
1018093344100860299-7,8.588480914112777,6.259333611923312,01 IT-ET Glut,017 CA3 Glut
1018093344100650782,9.04890924950094,5.613496519465382,01 IT-ET Glut,017 CA3 Glut
1018093344100860604-4,8.502229289732995,6.144779837414188,01 IT-ET Glut,017 CA3 Glut
1018093344100660347-5,9.002187108227623,6.339751831678289,30 Astro-Epen,323 Ependymal NN
1018093344100650885,9.006545217688405,5.59342474589366,01 IT-ET Glut,017 CA3 Glut
1018093344100860656-3,8.48963260568182,6.117904055602376,01 IT-ET Glut,017 CA3 Glut
1018093344100860619-5,8.496176556882391,6.133115230185284,30 Astro-Epen,319 Astro-TE NN
1018093344100860922,8.463398173121215,5.910513051054751,01 IT-ET Glut,017 CA3 Glut
1018093344100650347-5,9.230193733713374,5.813214181199671,30 Astro-Epen,319 Astro-TE NN
1018093344100650433-6,9.158692049654531,5.699092327033507,33 Vascular,333 Endo NN
1018093344100860953,8.525367150942099,5.745725762010778,01 IT-ET Glut,017 CA3 Glut
1018093344100860723-1,8.477895788373605,6.087228184682632,07 CTX-MGE GABA,052 Pvalb Gaba
1018093344200660146-1,9.230477949755135,6.119288126311165,30 Astro-Epen,325 CHOR NN
1018093344100660495-3,8.826664501844293,6.365853280302168,07 CTX-MGE GABA,053 Sst Gaba
1018093344100660311-5,9.033983433366954,6.327585147925075,30 Astro-Epen,325 CHOR NN
1018093344100860951,8.481965103656352,5.830473424303744,01 IT-ET Glut,017 CA3 Glut
1018093344100860918,8.459901413432076,5.9294258220816864,01 IT-ET Glut,017 CA3 Glut
1018093344100650187-5,9.26127704414746,5.98681451808564,30 Astro-Epen,323 Ependymal NN
1018093344100660185-7,9.141187457146843,6.252955650526158,30 Astro-Epen,325 CHOR NN
1018093344100660327-6,9.012193384822886,6.337841054811976,30 Astro-Epen,323 Ependymal NN
1018093344100670813,8.706539649737,6.337477573451944,07 CTX-MGE GABA,053 Sst Gaba
1018093344100650755-1,9.057767268978754,5.615663769206755,01 IT-ET Glut,017 CA3 Glut
1018093344100860949,8.47815757465956,5.838962167355481,01 IT-ET Glut,017 CA3 Glut
